LGA,Ward,Accredited-Voters,Registered-Voters,Results-Found,Transcription-Count,Result-Sheet-Stamped,Result-Sheet-Corrected,Result-Sheet-Invalid,Result-Sheet-Unclear,Result-Sheet-Unsigned,APC,LP,PDP,NNPP
ABAK,ABAK URBAN 1,179,750,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,87,21,39,0
ABAK,ABAK URBAN 1,192,878,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,108,45,21,0
ABAK,ABAK URBAN 1,190,833,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,66,39,73,0
ABAK,ABAK URBAN 1,149,826,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,78,17,28,0
ABAK,ABAK URBAN 1,140,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,8,21,30,1
ABAK,ABAK URBAN 1,210,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,105,45,43,0
ABAK,ABAK URBAN 1,131,542,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,37,27,57,1
ABAK,ABAK URBAN 1,113,555,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,35,14,49,1
ABAK,ABAK URBAN 1,195,382,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,38,23,103,0
ABAK,ABAK URBAN 1,208,755,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,108,27,43,2
ABAK,ABAK URBAN 1,161,468,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,76,19,56,0
ABAK,ABAK URBAN 1,55,239,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,15,9,29,0
ABAK,ABAK URBAN 1,124,723,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,52,32,33,0
ABAK,ABAK URBAN 1,312,965,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,164,53,56,0
ABAK,ABAK URBAN 1,205,654,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,100,15,73,0
ABAK,ABAK URBAN 11,145,500,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,49,31,35,0
ABAK,ABAK URBAN 11,183,911,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,59,79,32,2
ABAK,ABAK URBAN 11,137,433,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,46,36,0,0
ABAK,ABAK URBAN 11,150,703,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,50,24,27,1
ABAK,ABAK URBAN 11,165,494,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,55,40,67,1
ABAK,ABAK URBAN 11,197,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,150,13,26,0
ABAK,ABAK URBAN 11,254,914,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,118,22,75,0
ABAK,ABAK URBAN 111,228,1087,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,108,76,24,1
ABAK,ABAK URBAN 111,252,1145,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,133,50,48,0
ABAK,ABAK URBAN 111,230,1091,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,76,112,23,0
ABAK,ABAK URBAN 111,230,1091,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,72,95,0,0
ABAK,ABAK URBAN 111,172,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,82,41,18,1
ABAK,ABAK URBAN 111,202,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,106,48,29,4
ABAK,ABAK URBAN 111,168,672,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,107,9,32,0
ABAK,ABAK URBAN 111,209,1214,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,89,49,42,0
ABAK,ABAK URBAN 111,182,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,84,63,24,1
ABAK,ABAK URBAN 1V,246,944,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,108,24,95,2
ABAK,ABAK URBAN 1V,205,552,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,121,2,66,0
ABAK,ABAK URBAN 1V,270,818,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,147,24,92,2
ABAK,ABAK URBAN 1V,250,905,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,132,54,53,0
ABAK,ABAK URBAN 1V,202,750,TRUE,7,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,ABAK URBAN 1V,165,750,TRUE,7,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,0,0
ABAK,ABAK URBAN 1V,164,855,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,90,42,32,0
ABAK,ABAK URBAN 1V,264,933,TRUE,2,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,ABAK URBAN 1V,246,951,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,AFAHA OBONG 1,254,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,124,63,31,0
ABAK,AFAHA OBONG 1,218,611,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,120,31,51,1
ABAK,AFAHA OBONG 1,188,517,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,124,63,31,0
ABAK,AFAHA OBONG 1,159,349,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,95,15,42,0
ABAK,AFAHA OBONG 1,120,348,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,57,28,34,0
ABAK,AFAHA OBONG 1,265,776,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,151,15,69,1
ABAK,AFAHA OBONG 1,298,717,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,163,35,0,0
ABAK,AFAHA OBONG 1,244,736,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,156,20,61,0
ABAK,AFAHA OBONG 1,199,548,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,AFAHA OBONG 1,232,636,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,128,36,0,2
ABAK,AFAHA OBONG 1,155,441,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,98,4,41,1
ABAK,AFAHA OBONG 1,185,406,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,130,27,23,0
ABAK,AFAHA OBONG 1,173,482,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,91,28,48,0
ABAK,AFAHA OBONG 11,293,749,TRUE,5,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,AFAHA OBONG 11,188,466,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,125,14,24,0
ABAK,AFAHA OBONG 11,130,459,TRUE,10,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,AFAHA OBONG 11,181,463,TRUE,8,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,AFAHA OBONG 11,158,660,TRUE,4,TRUE,TRUE,FALSE,TRUE,TRUE,101,4,0,0
ABAK,AFAHA OBONG 11,200,683,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,AFAHA OBONG 11,163,762,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,92,24,24,1
ABAK,AFAHA OBONG 11,314,830,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,196,51,0,1
ABAK,AFAHA OBONG 11,259,779,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,159,16,36,11
ABAK,AFAHA OBONG 11,118,636,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,60,15,13,0
ABAK,AFAHA OBONG 11,208,594,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,AFAHA OBONG 11,105,284,TRUE,5,TRUE,FALSE,FALSE,TRUE,FALSE,58,33,0,0
ABAK,AFAHA OBONG 11,159,368,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,100,26,15,0
ABAK,AFAHA OBONG 11,184,674,TRUE,7,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,AFAHA OBONG 11,88,219,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,60,9,7,0
ABAK,AFAHA OBONG 11,173,443,TRUE,9,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,AFAHA OBONG 11,46,124,TRUE,6,TRUE,FALSE,FALSE,TRUE,FALSE,24,12,0,0
ABAK,AFAHA OBONG 11,140,863,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,85,14,28,0
ABAK,MIDIM 1,219,742,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,135,19,53,0
ABAK,MIDIM 1,209,541,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,167,9,31,0
ABAK,MIDIM 1,158,415,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,87,13,54,0
ABAK,MIDIM 1,219,762,TRUE,4,TRUE,FALSE,TRUE,FALSE,TRUE,116,34,0,10
ABAK,MIDIM 1,293,841,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,127,40,69,4
ABAK,MIDIM 1,213,601,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,154,24,29,1
ABAK,MIDIM 1,253,769,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,169,19,51,0
ABAK,MIDIM 1,183,499,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,87,19,58,0
ABAK,MIDIM 1,89,246,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,62,0,12,0
ABAK,MIDIM 1,120,442,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,45,14,57,0
ABAK,MIDIM 1,65,172,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,29,2,22,0
ABAK,MIDIM 1,56,234,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,24,4,20,0
ABAK,MIDIM 1,127,365,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,78,4,40,0
ABAK,MIDIM 11,204,478,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,68,43,61,0
ABAK,MIDIM 11,228,993,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,69,50,59,0
ABAK,MIDIM 11,104,601,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,39,34,11,1
ABAK,MIDIM 11,120,299,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,60,21,33,0
ABAK,MIDIM 11,135,360,TRUE,4,FALSE,FALSE,FALSE,FALSE,TRUE,77,19,32,0
ABAK,MIDIM 11,182,624,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,108,22,24,0
ABAK,MIDIM 11,193,892,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,148,22,5,0
ABAK,MIDIM 11,204,644,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,110,17,58,0
ABAK,MIDIM 11,257,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,159,29,43,3
ABAK,MIDIM 11,249,873,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,118,69,68,0
ABAK,MIDIM 11,220,638,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,99,66,52,0
ABAK,MIDIM 11,83,218,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,54,5,21,0
ABAK,MIDIM 11,98,270,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,48,13,30,1
ABAK,OTORO 1,390,879,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,169,83,89,2
ABAK,OTORO 1,390,879,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,93,18,43,0
ABAK,OTORO 1,81,750,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,36,13,17,0
ABAK,OTORO 1,326,1330,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,145,68,44,2
ABAK,OTORO 1,236,782,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,147,27,30,2
ABAK,OTORO 1,264,606,TRUE,5,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,OTORO 1,280,771,TRUE,3,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
ABAK,OTORO 11,249,603,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,80,38,82,7
ABAK,OTORO 11,246,658,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,129,145,47,2
ABAK,OTORO 11,184,662,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,67,12,44,11
ABAK,OTORO 11,93,337,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,29,10,27,3
ABAK,OTORO 11,139,538,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,40,9,36,0
ABAK,OTORO 11,198,597,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,76,22,29,0
ABAK,OTORO 11,154,499,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,42,15,45,0
ABAK,OTORO 11,189,496,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,92,5,52,2
ABAK,OTORO 11,151,396,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,58,31,34,2
ABAK,OTORO 11,224,670,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,95,43,59,0
ABAK,OTORO 111,181,560,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,108,31,29,5
ABAK,OTORO 111,158,684,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,94,10,41,1
ABAK,OTORO 111,216,743,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,64,45,100,0
ABAK,OTORO 111,232,841,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,49,69,89,0
ABAK,OTORO 111,141,714,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,76,22,29,0
ABAK,OTORO 111,100,413,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,55,19,19,3
ABAK,OTORO 111,217,751,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,85,17,76,2
ABAK,OTORO 111,220,662,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,74,14,93,10
ABAK,OTORO 111,133,948,TRUE,4,FALSE,TRUE,FALSE,FALSE,FALSE,68,10,36,2
ABAK,OTORO 111,189,849,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,69,30,59,0
EASTERN OBOLO,EASTERN OBOLO 1,179,763,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,75,49,28,2
EASTERN OBOLO,EASTERN OBOLO 1,87,504,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,29,31,6,0
EASTERN OBOLO,EASTERN OBOLO 1,123,513,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,58,27,12,0
EASTERN OBOLO,EASTERN OBOLO 1,189,799,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0
EASTERN OBOLO,EASTERN OBOLO 1,138,667,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,82,30,7,1
EASTERN OBOLO,EASTERN OBOLO 1,146,645,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,989,5,69,2
EASTERN OBOLO,EASTERN OBOLO 1,125,454,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,79,42,9,0
EASTERN OBOLO,EASTERN OBOLO 1,130,570,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,96,19,6,1
EASTERN OBOLO,EASTERN OBOLO 11,253,857,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,45,91,88,0
EASTERN OBOLO,EASTERN OBOLO 11,179,701,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,29,51,64,4
EASTERN OBOLO,EASTERN OBOLO 11,183,915,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,62,31,58,0
EASTERN OBOLO,EASTERN OBOLO 111,321,1025,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,53,54,145,1
EASTERN OBOLO,EASTERN OBOLO 111,200,541,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,41,39,100,0
EASTERN OBOLO,EASTERN OBOLO 111,104,433,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,20,20,55,0
EASTERN OBOLO,EASTERN OBOLO 1V,200,938,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,105,9,56,1
EASTERN OBOLO,EASTERN OBOLO 1V,62,503,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,23,9,21,0
EASTERN OBOLO,EASTERN OBOLO 1V,50,320,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,19,3,22,0
EASTERN OBOLO,EASTERN OBOLO V,250,637,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,64,14,126,0
EASTERN OBOLO,EASTERN OBOLO V,107,392,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,38,3,48,0
EASTERN OBOLO,EASTERN OBOLO V,155,472,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,43,19,67,1
EASTERN OBOLO,EASTERN OBOLO V,75,217,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,25,7,41,0
EASTERN OBOLO,EASTERN OBOLO V,124,435,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,42,3,44,0
EASTERN OBOLO,EASTERN OBOLO V,102,310,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,25,2,0,0
EASTERN OBOLO,EASTERN OBOLO V1,78,370,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,0
EASTERN OBOLO,EASTERN OBOLO V1,78,439,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,41,10,12,0
EASTERN OBOLO,EASTERN OBOLO V1,55,423,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,16,5,28,0
EASTERN OBOLO,EASTERN OBOLO V1,0,270,TRUE,4,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0
EASTERN OBOLO,EASTERN OBOLO V1,49,297,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,15,2,25,0
EASTERN OBOLO,EASTERN OBOLO V1,160,843,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,39,18,76,0
EASTERN OBOLO,EASTERN OBOLO V1,155,698,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,20,62,25,0
EASTERN OBOLO,EASTERN OBOLO V11,129,638,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,17,14,84,0
EASTERN OBOLO,EASTERN OBOLO V11,45,171,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,7,8,29,0
EASTERN OBOLO,EASTERN OBOLO V11,71,337,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,10,5,43,0
EASTERN OBOLO,EASTERN OBOLO V11,64,347,TRUE,4,FALSE,FALSE,FALSE,FALSE,TRUE,24,14,20,0
EASTERN OBOLO,EASTERN OBOLO V11,76,453,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,26,15,27,0
EASTERN OBOLO,EASTERN OBOLO V111,215,642,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,37,79,84,1
EASTERN OBOLO,EASTERN OBOLO V111,89,362,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,12,27,37,0
EASTERN OBOLO,EASTERN OBOLO V111,112,373,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,14,34,42,0
EASTERN OBOLO,EASTERN OBOLO V111,100,414,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,17,31,40,2
EASTERN OBOLO,EASTERN OBOLO V111,109,396,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,19,37,27,2
EASTERN OBOLO,EASTERN OBOLO V111,144,412,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,22,27,81,0
EASTERN OBOLO,EASTERN OBOLO V111,158,581,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,28,44,56,2
EASTERN OBOLO,EASTERN OBOLO V111,135,462,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,31,49,40,2
EASTERN OBOLO,EASTERN OBOLO V111,146,549,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,22,45,57,0
EASTERN OBOLO,EASTERN OBOLO IX,74,356,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,21,12,0,36
EASTERN OBOLO,EASTERN OBOLO IX,45,283,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,11,5,28,0
EASTERN OBOLO,EASTERN OBOLO IX,57,401,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,11,12,26,0
EASTERN OBOLO,EASTERN OBOLO IX,41,325,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,6,5,25,0
EASTERN OBOLO,EASTERN OBOLO X,77,599,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,16,13,33,0
EASTERN OBOLO,EASTERN OBOLO X,122,826,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,31,25,48,0
EKET,URBAN 1,195,1010,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,16,67,73,15
EKET,URBAN 1,155,750,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,14,65,56,2
EKET,URBAN 1,181,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,17,112,36,4
EKET,URBAN 1,201,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,26,66,84,4
EKET,URBAN 1,142,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,38,39,40,8
EKET,URBAN 11,199,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,28,113,33,3
EKET,URBAN 11,177,870,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,24,105,21,2
EKET,URBAN 11,239,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,24,167,30,0
EKET,URBAN 11,242,844,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,41,123,53,2
EKET,URBAN 11,189,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,36,76,46,2
EKET,URBAN 11,168,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,14,119,20,0
EKET,URBAN 11,150,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,22,102,14,0
EKET,URBAN 11,172,918,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,17,109,33,0
EKET,URBAN 111,203,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,33,96,60,1
EKET,URBAN 111,160,750,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,25,84,37,1
EKET,URBAN 111,123,935,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,16,72,25,2
EKET,URBAN 111,165,984,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,17,105,21,0
EKET,URBAN 111,126,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,22,68,21,0
EKET,URBAN 111,139,1339,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,14,85,27,1
EKET,URBAN 111,158,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,30,74,27,1
EKET,URBAN 111,184,847,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,27,104,0,0
EKET,URBAN 1V,140,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,17,84,24,0
EKET,URBAN 1V,199,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,28,140,24,2
EKET,URBAN 1V,193,750,TRUE,6,TRUE,FALSE,FALSE,TRUE,FALSE,12,139,0,0
EKET,URBAN 1V,147,773,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,9,104,16,0
EKET,URBAN 1V,199,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,12,110,51,0
EKET,URBAN 1V,152,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,15,80,18,1
EKET,URBAN 1V,197,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,16,123,31,1
EKET,URBAN 1V,155,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,14,92,23,0
EKET,URBAN 1V,181,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,18,107,38,0
EKET,URBAN 1V,134,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,9,83,20,3
EKET,URBAN 1V,133,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,14,87,22,1
EKET,URBAN 1V,175,898,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,15,109,18,1
EKET,CENTRAL 1,192,762,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,40,46,77,2
EKET,CENTRAL 1,201,763,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,49,78,49,0
EKET,CENTRAL 1,229,729,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,45,84,129,0
EKET,CENTRAL 1,314,939,TRUE,5,TRUE,FALSE,FALSE,TRUE,TRUE,45,84,0,0
EKET,CENTRAL 1,112,568,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,15,33,50,0
EKET,CENTRAL 1,211,813,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,21,45,84,1
EKET,CENTRAL 1,208,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,17,92,48,11
EKET,CENTRAL 1,218,961,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,42,81,38,4
EKET,CENTRAL 1,203,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,13,122,52,0
EKET,CENTRAL 11,237,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,42,124,57,1
EKET,CENTRAL 11,263,937,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,38,111,94,0
EKET,CENTRAL 11,232,750,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,72,58,83,0
EKET,CENTRAL 11,178,750,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,25,83,0,1
EKET,CENTRAL 11,238,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,46,54,114,1
EKET,CENTRAL 11,366,1708,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,38,221,78,0
EKET,CENTRAL 11,295,936,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,19,92,140,2
EKET,CENTRAL 11,200,712,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,36,60,0,0
EKET,CENTRAL 11,220,877,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,57,56,63,2
EKET,CENTRAL 11,195,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,12,86,74,1
EKET,CENTRAL 11,165,900,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,28,44,79,0
EKET,CENTRAL 11,112,429,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,14,21,64,2
EKET,CENTRAL 11,173,668,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,34,24,104,0
EKET,CENTRAL 111,182,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,28,64,41,0
